,Catholic,Francophone,Month,Neighbourhood Name,Neighbourhood Number,No Response,Public,Quarter,Ward,Year
172,620.0,24.0,8.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,3.0,WARD 6,2015.0
172,620.0,24.0,9.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,3.0,WARD 6,2015.0
172,620.0,24.0,10.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,4.0,WARD 6,2015.0
172,620.0,24.0,11.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,4.0,WARD 6,2015.0
172,620.0,24.0,12.0,QUEEN MARY PARK,1180.0,4507.0,1795.0,4.0,WARD 6,2015.0
173,502.0,29.0,1.0,OVERLANDERS,2590.0,1172.0,1234.0,1.0,WARD 4,2015.0
173,502.0,29.0,2.0,OVERLANDERS,2590.0,1172.0,1234.0,1.0,WARD 4,2015.0
173,502.0,29.0,3.0,OVERLANDERS,2590.0,1172.0,1234.0,1.0,WARD 4,2015.0
173,502.0,29.0,4.0,OVERLANDERS,2590.0,1172.0,1234.0,2.0,WARD 4,2015.0
173,502.0,29.0,5.0,OVERLANDERS,2590.0,1172.0,1234.0,2.0,WARD 4,2015.0
173,502.0,29.0,6.0,OVERLANDERS,2590.0,1172.0,1234.0,2.0,WARD 4,2015.0
173,502.0,29.0,7.0,OVERLANDERS,2590.0,1172.0,1234.0,3.0,WARD 4,2015.0
173,502.0,29.0,8.0,OVERLANDERS,2590.0,1172.0,1234.0,3.0,WARD 4,2015.0
173,502.0,29.0,9.0,OVERLANDERS,2590.0,1172.0,1234.0,3.0,WARD 4,2015.0
173,502.0,29.0,10.0,OVERLANDERS,2590.0,1172.0,1234.0,4.0,WARD 4,2015.0
173,502.0,29.0,11.0,OVERLANDERS,2590.0,1172.0,1234.0,4.0,WARD 4,2015.0
173,502.0,29.0,12.0,OVERLANDERS,2590.0,1172.0,1234.0,4.0,WARD 4,2015.0
174,634.0,6.0,1.0,ERMINESKIN,5180.0,1936.0,2665.0,1.0,WARD 10,2015.0
174,634.0,6.0,2.0,ERMINESKIN,5180.0,1936.0,2665.0,1.0,WARD 10,2015.0
174,634.0,6.0,3.0,ERMINESKIN,5180.0,1936.0,2665.0,1.0,WARD 10,2015.0
174,634.0,6.0,4.0,ERMINESKIN,5180.0,1936.0,2665.0,2.0,WARD 10,2015.0
174,634.0,6.0,5.0,ERMINESKIN,5180.0,1936.0,2665.0,2.0,WARD 10,2015.0
174,634.0,6.0,6.0,ERMINESKIN,5180.0,1936.0,2665.0,2.0,WARD 10,2015.0
174,634.0,6.0,7.0,ERMINESKIN,5180.0,1936.0,2665.0,3.0,WARD 10,2015.0
174,634.0,6.0,8.0,ERMINESKIN,5180.0,1936.0,2665.0,3.0,WARD 10,2015.0
174,634.0,6.0,9.0,ERMINESKIN,5180.0,1936.0,2665.0,3.0,WARD 10,2015.0
174,634.0,6.0,10.0,ERMINESKIN,5180.0,1936.0,2665.0,4.0,WARD 10,2015.0
174,634.0,6.0,11.0,ERMINESKIN,5180.0,1936.0,2665.0,4.0,WARD 10,2015.0
174,634.0,6.0,12.0,ERMINESKIN,5180.0,1936.0,2665.0,4.0,WARD 10,2015.0
175,1027.0,5.0,1.0,MATT BERRY,2500.0,827.0,2158.0,1.0,WARD 4,2015.0
175,1027.0,5.0,2.0,MATT BERRY,2500.0,827.0,2158.0,1.0,WARD 4,2015.0
175,1027.0,5.0,3.0,MATT BERRY,2500.0,827.0,2158.0,1.0,WARD 4,2015.0
175,1027.0,5.0,4.0,MATT BERRY,2500.0,827.0,2158.0,2.0,WARD 4,2015.0
175,1027.0,5.0,5.0,MATT BERRY,2500.0,827.0,2158.0,2.0,WARD 4,2015.0
175,1027.0,5.0,6.0,MATT BERRY,2500.0,827.0,2158.0,2.0,WARD 4,2015.0
175,1027.0,5.0,7.0,MATT BERRY,2500.0,827.0,2158.0,3.0,WARD 4,2015.0
175,1027.0,5.0,8.0,MATT BERRY,2500.0,827.0,2158.0,3.0,WARD 4,2015.0
175,1027.0,5.0,9.0,MATT BERRY,2500.0,827.0,2158.0,3.0,WARD 4,2015.0
175,1027.0,5.0,10.0,MATT BERRY,2500.0,827.0,2158.0,4.0,WARD 4,2015.0
175,1027.0,5.0,11.0,MATT BERRY,2500.0,827.0,2158.0,4.0,WARD 4,2015.0
175,1027.0,5.0,12.0,MATT BERRY,2500.0,827.0,2158.0,4.0,WARD 4,2015.0
176,306.0,13.0,1.0,GOLD BAR,6270.0,1273.0,1207.0,1.0,WARD 8,2015.0
176,306.0,13.0,2.0,GOLD BAR,6270.0,1273.0,1207.0,1.0,WARD 8,2015.0
176,306.0,13.0,3.0,GOLD BAR,6270.0,1273.0,1207.0,1.0,WARD 8,2015.0
176,306.0,13.0,4.0,GOLD BAR,6270.0,1273.0,1207.0,2.0,WARD 8,2015.0
176,306.0,13.0,5.0,GOLD BAR,6270.0,1273.0,1207.0,2.0,WARD 8,2015.0
176,306.0,13.0,6.0,GOLD BAR,6270.0,1273.0,1207.0,2.0,WARD 8,2015.0
176,306.0,13.0,7.0,GOLD BAR,6270.0,1273.0,1207.0,3.0,WARD 8,2015.0
176,306.0,13.0,8.0,GOLD BAR,6270.0,1273.0,1207.0,3.0,WARD 8,2015.0
176,306.0,13.0,9.0,GOLD BAR,6270.0,1273.0,1207.0,3.0,WARD 8,2015.0
176,306.0,13.0,10.0,GOLD BAR,6270.0,1273.0,1207.0,4.0,WARD 8,2015.0
176,306.0,13.0,11.0,GOLD BAR,6270.0,1273.0,1207.0,4.0,WARD 8,2015.0
176,306.0,13.0,12.0,GOLD BAR,6270.0,1273.0,1207.0,4.0,WARD 8,2015.0
177,0.0,0.0,1.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,1.0,WARD 8,2015.0
177,0.0,0.0,2.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,1.0,WARD 8,2015.0
177,0.0,0.0,3.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,1.0,WARD 8,2015.0
177,0.0,0.0,4.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,2.0,WARD 8,2015.0
177,0.0,0.0,5.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,2.0,WARD 8,2015.0
177,0.0,0.0,6.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,2.0,WARD 8,2015.0
177,0.0,0.0,7.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,3.0,WARD 8,2015.0
177,0.0,0.0,8.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,3.0,WARD 8,2015.0
177,0.0,0.0,9.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,3.0,WARD 8,2015.0
177,0.0,0.0,10.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,4.0,WARD 8,2015.0
177,0.0,0.0,11.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,4.0,WARD 8,2015.0
177,0.0,0.0,12.0,RIVER VALLEY GOLD BAR,6620.0,0.0,0.0,4.0,WARD 8,2015.0
178,482.0,10.0,1.0,GREENFIELD,5220.0,1232.0,1963.0,1.0,WARD 10,2015.0
178,482.0,10.0,2.0,GREENFIELD,5220.0,1232.0,1963.0,1.0,WARD 10,2015.0
178,482.0,10.0,3.0,GREENFIELD,5220.0,1232.0,1963.0,1.0,WARD 10,2015.0
178,482.0,10.0,4.0,GREENFIELD,5220.0,1232.0,1963.0,2.0,WARD 10,2015.0
178,482.0,10.0,5.0,GREENFIELD,5220.0,1232.0,1963.0,2.0,WARD 10,2015.0
178,482.0,10.0,6.0,GREENFIELD,5220.0,1232.0,1963.0,2.0,WARD 10,2015.0
178,482.0,10.0,7.0,GREENFIELD,5220.0,1232.0,1963.0,3.0,WARD 10,2015.0
178,482.0,10.0,8.0,GREENFIELD,5220.0,1232.0,1963.0,3.0,WARD 10,2015.0
178,482.0,10.0,9.0,GREENFIELD,5220.0,1232.0,1963.0,3.0,WARD 10,2015.0
178,482.0,10.0,10.0,GREENFIELD,5220.0,1232.0,1963.0,4.0,WARD 10,2015.0
178,482.0,10.0,11.0,GREENFIELD,5220.0,1232.0,1963.0,4.0,WARD 10,2015.0
178,482.0,10.0,12.0,GREENFIELD,5220.0,1232.0,1963.0,4.0,WARD 10,2015.0
179,240.0,24.0,1.0,RIVERDALE,1210.0,646.0,1106.0,1.0,WARD 6,2015.0
179,240.0,24.0,2.0,RIVERDALE,1210.0,646.0,1106.0,1.0,WARD 6,2015.0
179,240.0,24.0,3.0,RIVERDALE,1210.0,646.0,1106.0,1.0,WARD 6,2015.0
179,240.0,24.0,4.0,RIVERDALE,1210.0,646.0,1106.0,2.0,WARD 6,2015.0
179,240.0,24.0,5.0,RIVERDALE,1210.0,646.0,1106.0,2.0,WARD 6,2015.0
179,240.0,24.0,6.0,RIVERDALE,1210.0,646.0,1106.0,2.0,WARD 6,2015.0
179,240.0,24.0,7.0,RIVERDALE,1210.0,646.0,1106.0,3.0,WARD 6,2015.0
179,240.0,24.0,8.0,RIVERDALE,1210.0,646.0,1106.0,3.0,WARD 6,2015.0
179,240.0,24.0,9.0,RIVERDALE,1210.0,646.0,1106.0,3.0,WARD 6,2015.0
179,240.0,24.0,10.0,RIVERDALE,1210.0,646.0,1106.0,4.0,WARD 6,2015.0
179,240.0,24.0,11.0,RIVERDALE,1210.0,646.0,1106.0,4.0,WARD 6,2015.0
179,240.0,24.0,12.0,RIVERDALE,1210.0,646.0,1106.0,4.0,WARD 6,2015.0
180,0.0,0.0,1.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,1.0,WARD 1,2015.0
180,0.0,0.0,2.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,1.0,WARD 1,2015.0
180,0.0,0.0,3.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,1.0,WARD 1,2015.0
180,0.0,0.0,4.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,2.0,WARD 1,2015.0
180,0.0,0.0,5.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,2.0,WARD 1,2015.0
180,0.0,0.0,6.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,2.0,WARD 1,2015.0
180,0.0,0.0,7.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,3.0,WARD 1,2015.0
180,0.0,0.0,8.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,3.0,WARD 1,2015.0
180,0.0,0.0,9.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,3.0,WARD 1,2015.0
180,0.0,0.0,10.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,4.0,WARD 1,2015.0
180,0.0,0.0,11.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,4.0,WARD 1,2015.0
180,0.0,0.0,12.0,MORIN INDUSTRIAL,4340.0,0.0,0.0,4.0,WARD 1,2015.0
181,134.0,8.0,1.0,MCKERNAN,5290.0,1225.0,1088.0,1.0,WARD 8,2015.0
181,134.0,8.0,2.0,MCKERNAN,5290.0,1225.0,1088.0,1.0,WARD 8,2015.0
181,134.0,8.0,3.0,MCKERNAN,5290.0,1225.0,1088.0,1.0,WARD 8,2015.0
181,134.0,8.0,4.0,MCKERNAN,5290.0,1225.0,1088.0,2.0,WARD 8,2015.0
181,134.0,8.0,5.0,MCKERNAN,5290.0,1225.0,1088.0,2.0,WARD 8,2015.0
181,134.0,8.0,6.0,MCKERNAN,5290.0,1225.0,1088.0,2.0,WARD 8,2015.0
181,134.0,8.0,7.0,MCKERNAN,5290.0,1225.0,1088.0,3.0,WARD 8,2015.0
181,134.0,8.0,8.0,MCKERNAN,5290.0,1225.0,1088.0,3.0,WARD 8,2015.0
181,134.0,8.0,9.0,MCKERNAN,5290.0,1225.0,1088.0,3.0,WARD 8,2015.0
181,134.0,8.0,10.0,MCKERNAN,5290.0,1225.0,1088.0,4.0,WARD 8,2015.0
181,134.0,8.0,11.0,MCKERNAN,5290.0,1225.0,1088.0,4.0,WARD 8,2015.0
181,134.0,8.0,12.0,MCKERNAN,5290.0,1225.0,1088.0,4.0,WARD 8,2015.0
182,569.0,13.0,1.0,ELMWOOD,4140.0,430.0,1709.0,1.0,WARD 5,2015.0
182,569.0,13.0,2.0,ELMWOOD,4140.0,430.0,1709.0,1.0,WARD 5,2015.0
182,569.0,13.0,3.0,ELMWOOD,4140.0,430.0,1709.0,1.0,WARD 5,2015.0
182,569.0,13.0,4.0,ELMWOOD,4140.0,430.0,1709.0,2.0,WARD 5,2015.0
182,569.0,13.0,5.0,ELMWOOD,4140.0,430.0,1709.0,2.0,WARD 5,2015.0
182,569.0,13.0,6.0,ELMWOOD,4140.0,430.0,1709.0,2.0,WARD 5,2015.0
182,569.0,13.0,7.0,ELMWOOD,4140.0,430.0,1709.0,3.0,WARD 5,2015.0
182,569.0,13.0,8.0,ELMWOOD,4140.0,430.0,1709.0,3.0,WARD 5,2015.0
182,569.0,13.0,9.0,ELMWOOD,4140.0,430.0,1709.0,3.0,WARD 5,2015.0
182,569.0,13.0,10.0,ELMWOOD,4140.0,430.0,1709.0,4.0,WARD 5,2015.0
182,569.0,13.0,11.0,ELMWOOD,4140.0,430.0,1709.0,4.0,WARD 5,2015.0
182,569.0,13.0,12.0,ELMWOOD,4140.0,430.0,1709.0,4.0,WARD 5,2015.0
183,427.0,19.0,1.0,HILLVIEW,6300.0,1415.0,1471.0,1.0,WARD 11,2015.0
183,427.0,19.0,2.0,HILLVIEW,6300.0,1415.0,1471.0,1.0,WARD 11,2015.0
183,427.0,19.0,3.0,HILLVIEW,6300.0,1415.0,1471.0,1.0,WARD 11,2015.0
183,427.0,19.0,4.0,HILLVIEW,6300.0,1415.0,1471.0,2.0,WARD 11,2015.0
183,427.0,19.0,5.0,HILLVIEW,6300.0,1415.0,1471.0,2.0,WARD 11,2015.0
183,427.0,19.0,6.0,HILLVIEW,6300.0,1415.0,1471.0,2.0,WARD 11,2015.0
183,427.0,19.0,7.0,HILLVIEW,6300.0,1415.0,1471.0,3.0,WARD 11,2015.0
183,427.0,19.0,8.0,HILLVIEW,6300.0,1415.0,1471.0,3.0,WARD 11,2015.0
183,427.0,19.0,9.0,HILLVIEW,6300.0,1415.0,1471.0,3.0,WARD 11,2015.0
183,427.0,19.0,10.0,HILLVIEW,6300.0,1415.0,1471.0,4.0,WARD 11,2015.0
183,427.0,19.0,11.0,HILLVIEW,6300.0,1415.0,1471.0,4.0,WARD 11,2015.0
183,427.0,19.0,12.0,HILLVIEW,6300.0,1415.0,1471.0,4.0,WARD 11,2015.0
184,254.0,10.0,1.0,SKYRATTLER,5460.0,545.0,1272.0,1.0,WARD 10,2015.0
184,254.0,10.0,2.0,SKYRATTLER,5460.0,545.0,1272.0,1.0,WARD 10,2015.0
184,254.0,10.0,3.0,SKYRATTLER,5460.0,545.0,1272.0,1.0,WARD 10,2015.0
184,254.0,10.0,4.0,SKYRATTLER,5460.0,545.0,1272.0,2.0,WARD 10,2015.0
184,254.0,10.0,5.0,SKYRATTLER,5460.0,545.0,1272.0,2.0,WARD 10,2015.0
184,254.0,10.0,6.0,SKYRATTLER,5460.0,545.0,1272.0,2.0,WARD 10,2015.0
184,254.0,10.0,7.0,SKYRATTLER,5460.0,545.0,1272.0,3.0,WARD 10,2015.0
184,254.0,10.0,8.0,SKYRATTLER,5460.0,545.0,1272.0,3.0,WARD 10,2015.0
184,254.0,10.0,9.0,SKYRATTLER,5460.0,545.0,1272.0,3.0,WARD 10,2015.0
184,254.0,10.0,10.0,SKYRATTLER,5460.0,545.0,1272.0,4.0,WARD 10,2015.0
184,254.0,10.0,11.0,SKYRATTLER,5460.0,545.0,1272.0,4.0,WARD 10,2015.0
184,254.0,10.0,12.0,SKYRATTLER,5460.0,545.0,1272.0,4.0,WARD 10,2015.0
185,0.0,0.0,1.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,1.0,WARD 11,2015.0
185,0.0,0.0,2.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,1.0,WARD 11,2015.0
185,0.0,0.0,3.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,1.0,WARD 11,2015.0
185,0.0,0.0,4.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,2.0,WARD 11,2015.0
185,0.0,0.0,5.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,2.0,WARD 11,2015.0
185,0.0,0.0,6.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,2.0,WARD 11,2015.0
185,0.0,0.0,7.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,3.0,WARD 11,2015.0
185,0.0,0.0,8.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,3.0,WARD 11,2015.0
185,0.0,0.0,9.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,3.0,WARD 11,2015.0
185,0.0,0.0,10.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,4.0,WARD 11,2015.0
185,0.0,0.0,11.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,4.0,WARD 11,2015.0
185,0.0,0.0,12.0,WEIR INDUSTRIAL,6780.0,0.0,0.0,4.0,WARD 11,2015.0
186,0.0,0.0,1.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,1.0,WARD 1,2015.0
186,0.0,0.0,2.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,1.0,WARD 1,2015.0
186,0.0,0.0,3.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,1.0,WARD 1,2015.0
186,0.0,0.0,4.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,2.0,WARD 1,2015.0
186,0.0,0.0,5.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,2.0,WARD 1,2015.0
186,0.0,0.0,6.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,2.0,WARD 1,2015.0
186,0.0,0.0,7.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,3.0,WARD 1,2015.0
186,0.0,0.0,8.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,3.0,WARD 1,2015.0
186,0.0,0.0,9.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,3.0,WARD 1,2015.0
186,0.0,0.0,10.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,4.0,WARD 1,2015.0
186,0.0,0.0,11.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,4.0,WARD 1,2015.0
186,0.0,0.0,12.0,SHEFFIELD INDUSTRIAL,4490.0,0.0,0.0,4.0,WARD 1,2015.0
187,0.0,0.0,1.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,1.0,WARD 10,2015.0
187,0.0,0.0,2.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,1.0,WARD 10,2015.0
187,0.0,0.0,3.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,1.0,WARD 10,2015.0
187,0.0,0.0,4.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,2.0,WARD 10,2015.0
187,0.0,0.0,5.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,2.0,WARD 10,2015.0
187,0.0,0.0,6.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,2.0,WARD 10,2015.0
187,0.0,0.0,7.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,3.0,WARD 10,2015.0
187,0.0,0.0,8.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,3.0,WARD 10,2015.0
187,0.0,0.0,9.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,3.0,WARD 10,2015.0
187,0.0,0.0,10.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,4.0,WARD 10,2015.0
187,0.0,0.0,11.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,4.0,WARD 10,2015.0
187,0.0,0.0,12.0,UNIVERSITY OF ALBERTA FARM,5530.0,0.0,0.0,4.0,WARD 10,2015.0
188,0.0,0.0,1.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,1.0,WARD 8,2015.0
188,0.0,0.0,2.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,1.0,WARD 8,2015.0
188,0.0,0.0,3.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,1.0,WARD 8,2015.0
188,0.0,0.0,4.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,2.0,WARD 8,2015.0
188,0.0,0.0,5.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,2.0,WARD 8,2015.0
188,0.0,0.0,6.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,2.0,WARD 8,2015.0
188,0.0,0.0,7.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,3.0,WARD 8,2015.0
188,0.0,0.0,8.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,3.0,WARD 8,2015.0
188,0.0,0.0,9.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,3.0,WARD 8,2015.0
188,0.0,0.0,10.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,4.0,WARD 8,2015.0
188,0.0,0.0,11.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,4.0,WARD 8,2015.0
188,0.0,0.0,12.0,UNIVERSITY OF ALBERTA,5520.0,0.0,0.0,4.0,WARD 8,2015.0
189,134.0,3.0,1.0,MAPLE RIDGE,6410.0,719.0,753.0,1.0,WARD 11,2015.0
189,134.0,3.0,2.0,MAPLE RIDGE,6410.0,719.0,753.0,1.0,WARD 11,2015.0
189,134.0,3.0,3.0,MAPLE RIDGE,6410.0,719.0,753.0,1.0,WARD 11,2015.0
189,134.0,3.0,4.0,MAPLE RIDGE,6410.0,719.0,753.0,2.0,WARD 11,2015.0
189,134.0,3.0,5.0,MAPLE RIDGE,6410.0,719.0,753.0,2.0,WARD 11,2015.0
189,134.0,3.0,6.0,MAPLE RIDGE,6410.0,719.0,753.0,2.0,WARD 11,2015.0
189,134.0,3.0,7.0,MAPLE RIDGE,6410.0,719.0,753.0,3.0,WARD 11,2015.0
189,134.0,3.0,8.0,MAPLE RIDGE,6410.0,719.0,753.0,3.0,WARD 11,2015.0
189,134.0,3.0,9.0,MAPLE RIDGE,6410.0,719.0,753.0,3.0,WARD 11,2015.0
189,134.0,3.0,10.0,MAPLE RIDGE,6410.0,719.0,753.0,4.0,WARD 11,2015.0
189,134.0,3.0,11.0,MAPLE RIDGE,6410.0,719.0,753.0,4.0,WARD 11,2015.0
189,134.0,3.0,12.0,MAPLE RIDGE,6410.0,719.0,753.0,4.0,WARD 11,2015.0
190,954.0,39.0,1.0,WALKER,6662.0,2087.0,4466.0,1.0,WARD 12,2015.0
190,954.0,39.0,2.0,WALKER,6662.0,2087.0,4466.0,1.0,WARD 12,2015.0
190,954.0,39.0,3.0,WALKER,6662.0,2087.0,4466.0,1.0,WARD 12,2015.0
190,954.0,39.0,4.0,WALKER,6662.0,2087.0,4466.0,2.0,WARD 12,2015.0
190,954.0,39.0,5.0,WALKER,6662.0,2087.0,4466.0,2.0,WARD 12,2015.0
190,954.0,39.0,6.0,WALKER,6662.0,2087.0,4466.0,2.0,WARD 12,2015.0
190,954.0,39.0,7.0,WALKER,6662.0,2087.0,4466.0,3.0,WARD 12,2015.0
190,954.0,39.0,8.0,WALKER,6662.0,2087.0,4466.0,3.0,WARD 12,2015.0
190,954.0,39.0,9.0,WALKER,6662.0,2087.0,4466.0,3.0,WARD 12,2015.0
190,954.0,39.0,10.0,WALKER,6662.0,2087.0,4466.0,4.0,WARD 12,2015.0
190,954.0,39.0,11.0,WALKER,6662.0,2087.0,4466.0,4.0,WARD 12,2015.0
190,954.0,39.0,12.0,WALKER,6662.0,2087.0,4466.0,4.0,WARD 12,2015.0
191,0.0,0.0,1.0,CASHMAN,5466.0,0.0,0.0,1.0,WARD 9,2015.0
191,0.0,0.0,2.0,CASHMAN,5466.0,0.0,0.0,1.0,WARD 9,2015.0
191,0.0,0.0,3.0,CASHMAN,5466.0,0.0,0.0,1.0,WARD 9,2015.0
191,0.0,0.0,4.0,CASHMAN,5466.0,0.0,0.0,2.0,WARD 9,2015.0
191,0.0,0.0,5.0,CASHMAN,5466.0,0.0,0.0,2.0,WARD 9,2015.0
191,0.0,0.0,6.0,CASHMAN,5466.0,0.0,0.0,2.0,WARD 9,2015.0
191,0.0,0.0,7.0,CASHMAN,5466.0,0.0,0.0,3.0,WARD 9,2015.0
191,0.0,0.0,8.0,CASHMAN,5466.0,0.0,0.0,3.0,WARD 9,2015.0
191,0.0,0.0,9.0,CASHMAN,5466.0,0.0,0.0,3.0,WARD 9,2015.0
191,0.0,0.0,10.0,CASHMAN,5466.0,0.0,0.0,4.0,WARD 9,2015.0
191,0.0,0.0,11.0,CASHMAN,5466.0,0.0,0.0,4.0,WARD 9,2015.0
191,0.0,0.0,12.0,CASHMAN,5466.0,0.0,0.0,4.0,WARD 9,2015.0
192,298.0,2.0,1.0,SUMMERLEA,4520.0,988.0,743.0,1.0,WARD 1,2015.0
192,298.0,2.0,2.0,SUMMERLEA,4520.0,988.0,743.0,1.0,WARD 1,2015.0
192,298.0,2.0,3.0,SUMMERLEA,4520.0,988.0,743.0,1.0,WARD 1,2015.0
192,298.0,2.0,4.0,SUMMERLEA,4520.0,988.0,743.0,2.0,WARD 1,2015.0
192,298.0,2.0,5.0,SUMMERLEA,4520.0,988.0,743.0,2.0,WARD 1,2015.0
192,298.0,2.0,6.0,SUMMERLEA,4520.0,988.0,743.0,2.0,WARD 1,2015.0
192,298.0,2.0,7.0,SUMMERLEA,4520.0,988.0,743.0,3.0,WARD 1,2015.0
192,298.0,2.0,8.0,SUMMERLEA,4520.0,988.0,743.0,3.0,WARD 1,2015.0
192,298.0,2.0,9.0,SUMMERLEA,4520.0,988.0,743.0,3.0,WARD 1,2015.0
192,298.0,2.0,10.0,SUMMERLEA,4520.0,988.0,743.0,4.0,WARD 1,2015.0
192,298.0,2.0,11.0,SUMMERLEA,4520.0,988.0,743.0,4.0,WARD 1,2015.0
192,298.0,2.0,12.0,SUMMERLEA,4520.0,988.0,743.0,4.0,WARD 1,2015.0
193,0.0,0.0,1.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,1.0,WARD 1,2015.0
193,0.0,0.0,2.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,1.0,WARD 1,2015.0
193,0.0,0.0,3.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,1.0,WARD 1,2015.0
193,0.0,0.0,4.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,2.0,WARD 1,2015.0
193,0.0,0.0,5.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,2.0,WARD 1,2015.0
193,0.0,0.0,6.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,2.0,WARD 1,2015.0
193,0.0,0.0,7.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,3.0,WARD 1,2015.0
193,0.0,0.0,8.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,3.0,WARD 1,2015.0
193,0.0,0.0,9.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,3.0,WARD 1,2015.0
193,0.0,0.0,10.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,4.0,WARD 1,2015.0
193,0.0,0.0,11.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,4.0,WARD 1,2015.0
193,0.0,0.0,12.0,WEST SHEFFIELD INDUSTRIAL,4600.0,0.0,0.0,4.0,WARD 1,2015.0
