,Month,Neighbourhood Name,Neighbourhood Number,No Response,Owned,Quarter,Rented,Year,﻿Ward
96,1,RHATIGAN RIDGE,5350,22,1068,1,27,2016,WARD 9
96,2,RHATIGAN RIDGE,5350,22,1068,1,27,2016,WARD 9
96,3,RHATIGAN RIDGE,5350,22,1068,1,27,2016,WARD 9
96,4,RHATIGAN RIDGE,5350,22,1068,2,27,2016,WARD 9
96,5,RHATIGAN RIDGE,5350,22,1068,2,27,2016,WARD 9
96,6,RHATIGAN RIDGE,5350,22,1068,2,27,2016,WARD 9
96,7,RHATIGAN RIDGE,5350,22,1068,3,27,2016,WARD 9
96,8,RHATIGAN RIDGE,5350,22,1068,3,27,2016,WARD 9
96,9,RHATIGAN RIDGE,5350,22,1068,3,27,2016,WARD 9
96,10,RHATIGAN RIDGE,5350,22,1068,4,27,2016,WARD 9
96,11,RHATIGAN RIDGE,5350,22,1068,4,27,2016,WARD 9
96,12,RHATIGAN RIDGE,5350,22,1068,4,27,2016,WARD 9
97,1,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,1,0,2016,WARD 11
97,2,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,1,0,2016,WARD 11
97,3,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,1,0,2016,WARD 11
97,4,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,2,0,2016,WARD 11
97,5,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,2,0,2016,WARD 11
97,6,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,2,0,2016,WARD 11
97,7,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,3,0,2016,WARD 11
97,8,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,3,0,2016,WARD 11
97,9,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,3,0,2016,WARD 11
97,10,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,4,0,2016,WARD 11
97,11,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,4,0,2016,WARD 11
97,12,EDMONTON RESEARCH AND DEVELOPMENT PARK,6190,0,0,4,0,2016,WARD 11
98,1,CRAWFORD PLAINS,6140,170,994,1,263,2016,WARD 12
98,2,CRAWFORD PLAINS,6140,170,994,1,263,2016,WARD 12
98,3,CRAWFORD PLAINS,6140,170,994,1,263,2016,WARD 12
98,4,CRAWFORD PLAINS,6140,170,994,2,263,2016,WARD 12
98,5,CRAWFORD PLAINS,6140,170,994,2,263,2016,WARD 12
98,6,CRAWFORD PLAINS,6140,170,994,2,263,2016,WARD 12
98,7,CRAWFORD PLAINS,6140,170,994,3,263,2016,WARD 12
98,8,CRAWFORD PLAINS,6140,170,994,3,263,2016,WARD 12
98,9,CRAWFORD PLAINS,6140,170,994,3,263,2016,WARD 12
98,10,CRAWFORD PLAINS,6140,170,994,4,263,2016,WARD 12
98,11,CRAWFORD PLAINS,6140,170,994,4,263,2016,WARD 12
98,12,CRAWFORD PLAINS,6140,170,994,4,263,2016,WARD 12
99,1,BATURYN,3030,247,1179,1,322,2016,WARD 3
99,2,BATURYN,3030,247,1179,1,322,2016,WARD 3
99,3,BATURYN,3030,247,1179,1,322,2016,WARD 3
99,4,BATURYN,3030,247,1179,2,322,2016,WARD 3
99,5,BATURYN,3030,247,1179,2,322,2016,WARD 3
99,6,BATURYN,3030,247,1179,2,322,2016,WARD 3
99,7,BATURYN,3030,247,1179,3,322,2016,WARD 3
99,8,BATURYN,3030,247,1179,3,322,2016,WARD 3
99,9,BATURYN,3030,247,1179,3,322,2016,WARD 3
99,10,BATURYN,3030,247,1179,4,322,2016,WARD 3
99,11,BATURYN,3030,247,1179,4,322,2016,WARD 3
99,12,BATURYN,3030,247,1179,4,322,2016,WARD 3
100,1,OLIVER,1150,3010,2910,1,6581,2016,WARD 6
100,2,OLIVER,1150,3010,2910,1,6581,2016,WARD 6
100,3,OLIVER,1150,3010,2910,1,6581,2016,WARD 6
100,4,OLIVER,1150,3010,2910,2,6581,2016,WARD 6
100,5,OLIVER,1150,3010,2910,2,6581,2016,WARD 6
100,6,OLIVER,1150,3010,2910,2,6581,2016,WARD 6
100,7,OLIVER,1150,3010,2910,3,6581,2016,WARD 6
100,8,OLIVER,1150,3010,2910,3,6581,2016,WARD 6
100,9,OLIVER,1150,3010,2910,3,6581,2016,WARD 6
100,10,OLIVER,1150,3010,2910,4,6581,2016,WARD 6
100,11,OLIVER,1150,3010,2910,4,6581,2016,WARD 6
100,12,OLIVER,1150,3010,2910,4,6581,2016,WARD 6
101,1,WEINLOS,6770,112,738,1,315,2016,WARD 12
101,2,WEINLOS,6770,112,738,1,315,2016,WARD 12
101,3,WEINLOS,6770,112,738,1,315,2016,WARD 12
101,4,WEINLOS,6770,112,738,2,315,2016,WARD 12
101,5,WEINLOS,6770,112,738,2,315,2016,WARD 12
101,6,WEINLOS,6770,112,738,2,315,2016,WARD 12
101,7,WEINLOS,6770,112,738,3,315,2016,WARD 12
101,8,WEINLOS,6770,112,738,3,315,2016,WARD 12
101,9,WEINLOS,6770,112,738,3,315,2016,WARD 12
101,10,WEINLOS,6770,112,738,4,315,2016,WARD 12
101,11,WEINLOS,6770,112,738,4,315,2016,WARD 12
101,12,WEINLOS,6770,112,738,4,315,2016,WARD 12
102,1,SCHONSEE,2700,696,268,1,52,2016,WARD 3
102,2,SCHONSEE,2700,696,268,1,52,2016,WARD 3
102,3,SCHONSEE,2700,696,268,1,52,2016,WARD 3
102,4,SCHONSEE,2700,696,268,2,52,2016,WARD 3
102,5,SCHONSEE,2700,696,268,2,52,2016,WARD 3
102,6,SCHONSEE,2700,696,268,2,52,2016,WARD 3
102,7,SCHONSEE,2700,696,268,3,52,2016,WARD 3
102,8,SCHONSEE,2700,696,268,3,52,2016,WARD 3
102,9,SCHONSEE,2700,696,268,3,52,2016,WARD 3
102,10,SCHONSEE,2700,696,268,4,52,2016,WARD 3
102,11,SCHONSEE,2700,696,268,4,52,2016,WARD 3
102,12,SCHONSEE,2700,696,268,4,52,2016,WARD 3
103,1,MICHAELS PARK,6480,275,453,1,80,2016,WARD 11
103,2,MICHAELS PARK,6480,275,453,1,80,2016,WARD 11
103,3,MICHAELS PARK,6480,275,453,1,80,2016,WARD 11
103,4,MICHAELS PARK,6480,275,453,2,80,2016,WARD 11
103,5,MICHAELS PARK,6480,275,453,2,80,2016,WARD 11
103,6,MICHAELS PARK,6480,275,453,2,80,2016,WARD 11
103,7,MICHAELS PARK,6480,275,453,3,80,2016,WARD 11
103,8,MICHAELS PARK,6480,275,453,3,80,2016,WARD 11
103,9,MICHAELS PARK,6480,275,453,3,80,2016,WARD 11
103,10,MICHAELS PARK,6480,275,453,4,80,2016,WARD 11
103,11,MICHAELS PARK,6480,275,453,4,80,2016,WARD 11
103,12,MICHAELS PARK,6480,275,453,4,80,2016,WARD 11
104,1,LAURIER HEIGHTS,3270,195,839,1,181,2016,WARD 5
104,2,LAURIER HEIGHTS,3270,195,839,1,181,2016,WARD 5
104,3,LAURIER HEIGHTS,3270,195,839,1,181,2016,WARD 5
104,4,LAURIER HEIGHTS,3270,195,839,2,181,2016,WARD 5
104,5,LAURIER HEIGHTS,3270,195,839,2,181,2016,WARD 5
104,6,LAURIER HEIGHTS,3270,195,839,2,181,2016,WARD 5
104,7,LAURIER HEIGHTS,3270,195,839,3,181,2016,WARD 5
104,8,LAURIER HEIGHTS,3270,195,839,3,181,2016,WARD 5
104,9,LAURIER HEIGHTS,3270,195,839,3,181,2016,WARD 5
104,10,LAURIER HEIGHTS,3270,195,839,4,181,2016,WARD 5
104,11,LAURIER HEIGHTS,3270,195,839,4,181,2016,WARD 5
104,12,LAURIER HEIGHTS,3270,195,839,4,181,2016,WARD 5
105,1,BEVERLY HEIGHTS,2100,193,873,1,566,2016,WARD 7
105,2,BEVERLY HEIGHTS,2100,193,873,1,566,2016,WARD 7
105,3,BEVERLY HEIGHTS,2100,193,873,1,566,2016,WARD 7
105,4,BEVERLY HEIGHTS,2100,193,873,2,566,2016,WARD 7
105,5,BEVERLY HEIGHTS,2100,193,873,2,566,2016,WARD 7
105,6,BEVERLY HEIGHTS,2100,193,873,2,566,2016,WARD 7
105,7,BEVERLY HEIGHTS,2100,193,873,3,566,2016,WARD 7
105,8,BEVERLY HEIGHTS,2100,193,873,3,566,2016,WARD 7
105,9,BEVERLY HEIGHTS,2100,193,873,3,566,2016,WARD 7
105,10,BEVERLY HEIGHTS,2100,193,873,4,566,2016,WARD 7
105,11,BEVERLY HEIGHTS,2100,193,873,4,566,2016,WARD 7
105,12,BEVERLY HEIGHTS,2100,193,873,4,566,2016,WARD 7
106,1,TWEDDLE PLACE,6760,408,410,1,287,2016,WARD 11
106,2,TWEDDLE PLACE,6760,408,410,1,287,2016,WARD 11
106,3,TWEDDLE PLACE,6760,408,410,1,287,2016,WARD 11
106,4,TWEDDLE PLACE,6760,408,410,2,287,2016,WARD 11
106,5,TWEDDLE PLACE,6760,408,410,2,287,2016,WARD 11
106,6,TWEDDLE PLACE,6760,408,410,2,287,2016,WARD 11
106,7,TWEDDLE PLACE,6760,408,410,3,287,2016,WARD 11
106,8,TWEDDLE PLACE,6760,408,410,3,287,2016,WARD 11
106,9,TWEDDLE PLACE,6760,408,410,3,287,2016,WARD 11
106,10,TWEDDLE PLACE,6760,408,410,4,287,2016,WARD 11
106,11,TWEDDLE PLACE,6760,408,410,4,287,2016,WARD 11
106,12,TWEDDLE PLACE,6760,408,410,4,287,2016,WARD 11
107,1,MITCHELL INDUSTRIAL,4330,0,0,1,0,2016,WARD 2
107,2,MITCHELL INDUSTRIAL,4330,0,0,1,0,2016,WARD 2
107,3,MITCHELL INDUSTRIAL,4330,0,0,1,0,2016,WARD 2
107,4,MITCHELL INDUSTRIAL,4330,0,0,2,0,2016,WARD 2
107,5,MITCHELL INDUSTRIAL,4330,0,0,2,0,2016,WARD 2
107,6,MITCHELL INDUSTRIAL,4330,0,0,2,0,2016,WARD 2
107,7,MITCHELL INDUSTRIAL,4330,0,0,3,0,2016,WARD 2
107,8,MITCHELL INDUSTRIAL,4330,0,0,3,0,2016,WARD 2
107,9,MITCHELL INDUSTRIAL,4330,0,0,3,0,2016,WARD 2
107,10,MITCHELL INDUSTRIAL,4330,0,0,4,0,2016,WARD 2
107,11,MITCHELL INDUSTRIAL,4330,0,0,4,0,2016,WARD 2
107,12,MITCHELL INDUSTRIAL,4330,0,0,4,0,2016,WARD 2
108,1,AVONMORE,6020,155,670,1,143,2016,WARD 11
108,2,AVONMORE,6020,155,670,1,143,2016,WARD 11
108,3,AVONMORE,6020,155,670,1,143,2016,WARD 11
108,4,AVONMORE,6020,155,670,2,143,2016,WARD 11
108,5,AVONMORE,6020,155,670,2,143,2016,WARD 11
108,6,AVONMORE,6020,155,670,2,143,2016,WARD 11
108,7,AVONMORE,6020,155,670,3,143,2016,WARD 11
108,8,AVONMORE,6020,155,670,3,143,2016,WARD 11
108,9,AVONMORE,6020,155,670,3,143,2016,WARD 11
108,10,AVONMORE,6020,155,670,4,143,2016,WARD 11
108,11,AVONMORE,6020,155,670,4,143,2016,WARD 11
108,12,AVONMORE,6020,155,670,4,143,2016,WARD 11
109,1,RIVER VALLEY CAMERON,4467,0,0,1,0,2016,WARD 5
109,2,RIVER VALLEY CAMERON,4467,0,0,1,0,2016,WARD 5
109,3,RIVER VALLEY CAMERON,4467,0,0,1,0,2016,WARD 5
109,4,RIVER VALLEY CAMERON,4467,0,0,2,0,2016,WARD 5
109,5,RIVER VALLEY CAMERON,4467,0,0,2,0,2016,WARD 5
109,6,RIVER VALLEY CAMERON,4467,0,0,2,0,2016,WARD 5
109,7,RIVER VALLEY CAMERON,4467,0,0,3,0,2016,WARD 5
109,8,RIVER VALLEY CAMERON,4467,0,0,3,0,2016,WARD 5
109,9,RIVER VALLEY CAMERON,4467,0,0,3,0,2016,WARD 5
109,10,RIVER VALLEY CAMERON,4467,0,0,4,0,2016,WARD 5
109,11,RIVER VALLEY CAMERON,4467,0,0,4,0,2016,WARD 5
109,12,RIVER VALLEY CAMERON,4467,0,0,4,0,2016,WARD 5
110,1,WESTWOOD,1250,174,287,1,1366,2016,WARD 2
110,2,WESTWOOD,1250,174,287,1,1366,2016,WARD 2
110,3,WESTWOOD,1250,174,287,1,1366,2016,WARD 2
110,4,WESTWOOD,1250,174,287,2,1366,2016,WARD 2
110,5,WESTWOOD,1250,174,287,2,1366,2016,WARD 2
110,6,WESTWOOD,1250,174,287,2,1366,2016,WARD 2
110,7,WESTWOOD,1250,174,287,3,1366,2016,WARD 2
110,8,WESTWOOD,1250,174,287,3,1366,2016,WARD 2
110,9,WESTWOOD,1250,174,287,3,1366,2016,WARD 2
110,10,WESTWOOD,1250,174,287,4,1366,2016,WARD 2
110,11,WESTWOOD,1250,174,287,4,1366,2016,WARD 2
110,12,WESTWOOD,1250,174,287,4,1366,2016,WARD 2
111,1,YELLOWHEAD CORRIDOR EAST,1270,0,0,1,0,2016,WARD 7
111,2,YELLOWHEAD CORRIDOR EAST,1270,0,0,1,0,2016,WARD 7
111,3,YELLOWHEAD CORRIDOR EAST,1270,0,0,1,0,2016,WARD 7
111,4,YELLOWHEAD CORRIDOR EAST,1270,0,0,2,0,2016,WARD 7
111,5,YELLOWHEAD CORRIDOR EAST,1270,0,0,2,0,2016,WARD 7
111,6,YELLOWHEAD CORRIDOR EAST,1270,0,0,2,0,2016,WARD 7
111,7,YELLOWHEAD CORRIDOR EAST,1270,0,0,3,0,2016,WARD 7
111,8,YELLOWHEAD CORRIDOR EAST,1270,0,0,3,0,2016,WARD 7
111,9,YELLOWHEAD CORRIDOR EAST,1270,0,0,3,0,2016,WARD 7
111,10,YELLOWHEAD CORRIDOR EAST,1270,0,0,4,0,2016,WARD 7
111,11,YELLOWHEAD CORRIDOR EAST,1270,0,0,4,0,2016,WARD 7
111,12,YELLOWHEAD CORRIDOR EAST,1270,0,0,4,0,2016,WARD 7
112,1,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,1,2,2016,WARD 4
112,2,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,1,2,2016,WARD 4
112,3,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,1,2,2016,WARD 4
112,4,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,2,2,2016,WARD 4
112,5,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,2,2,2016,WARD 4
112,6,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,2,2,2016,WARD 4
112,7,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,3,2,2016,WARD 4
112,8,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,3,2,2016,WARD 4
112,9,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,3,2,2016,WARD 4
112,10,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,4,2,2016,WARD 4
112,11,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,4,2,2016,WARD 4
112,12,EDMONTON ENERGY AND TECHNOLOGY PARK,2681,18,10,4,2,2016,WARD 4
113,1,STRATHCONA JUNCTION,5151,0,0,1,0,2016,WARD 8
113,2,STRATHCONA JUNCTION,5151,0,0,1,0,2016,WARD 8
113,3,STRATHCONA JUNCTION,5151,0,0,1,0,2016,WARD 8
113,4,STRATHCONA JUNCTION,5151,0,0,2,0,2016,WARD 8
113,5,STRATHCONA JUNCTION,5151,0,0,2,0,2016,WARD 8
113,6,STRATHCONA JUNCTION,5151,0,0,2,0,2016,WARD 8
113,7,STRATHCONA JUNCTION,5151,0,0,3,0,2016,WARD 8
113,8,STRATHCONA JUNCTION,5151,0,0,3,0,2016,WARD 8
113,9,STRATHCONA JUNCTION,5151,0,0,3,0,2016,WARD 8
113,10,STRATHCONA JUNCTION,5151,0,0,4,0,2016,WARD 8
113,11,STRATHCONA JUNCTION,5151,0,0,4,0,2016,WARD 8
113,12,STRATHCONA JUNCTION,5151,0,0,4,0,2016,WARD 8
114,1,PARSONS INDUSTRIAL,6570,0,0,1,0,2016,WARD 11
114,2,PARSONS INDUSTRIAL,6570,0,0,1,0,2016,WARD 11
114,3,PARSONS INDUSTRIAL,6570,0,0,1,0,2016,WARD 11
114,4,PARSONS INDUSTRIAL,6570,0,0,2,0,2016,WARD 11
114,5,PARSONS INDUSTRIAL,6570,0,0,2,0,2016,WARD 11
114,6,PARSONS INDUSTRIAL,6570,0,0,2,0,2016,WARD 11
114,7,PARSONS INDUSTRIAL,6570,0,0,3,0,2016,WARD 11
114,8,PARSONS INDUSTRIAL,6570,0,0,3,0,2016,WARD 11
114,9,PARSONS INDUSTRIAL,6570,0,0,3,0,2016,WARD 11
114,10,PARSONS INDUSTRIAL,6570,0,0,4,0,2016,WARD 11
114,11,PARSONS INDUSTRIAL,6570,0,0,4,0,2016,WARD 11
114,12,PARSONS INDUSTRIAL,6570,0,0,4,0,2016,WARD 11
115,1,BELLE RIVE,2050,160,933,1,69,2016,WARD 3
115,2,BELLE RIVE,2050,160,933,1,69,2016,WARD 3
115,3,BELLE RIVE,2050,160,933,1,69,2016,WARD 3
115,4,BELLE RIVE,2050,160,933,2,69,2016,WARD 3
115,5,BELLE RIVE,2050,160,933,2,69,2016,WARD 3
115,6,BELLE RIVE,2050,160,933,2,69,2016,WARD 3
115,7,BELLE RIVE,2050,160,933,3,69,2016,WARD 3
115,8,BELLE RIVE,2050,160,933,3,69,2016,WARD 3
115,9,BELLE RIVE,2050,160,933,3,69,2016,WARD 3
115,10,BELLE RIVE,2050,160,933,4,69,2016,WARD 3
115,11,BELLE RIVE,2050,160,933,4,69,2016,WARD 3
115,12,BELLE RIVE,2050,160,933,4,69,2016,WARD 3
116,1,MACEWAN,5452,431,1216,1,587,2016,WARD 9
116,2,MACEWAN,5452,431,1216,1,587,2016,WARD 9
116,3,MACEWAN,5452,431,1216,1,587,2016,WARD 9
116,4,MACEWAN,5452,431,1216,2,587,2016,WARD 9
116,5,MACEWAN,5452,431,1216,2,587,2016,WARD 9
116,6,MACEWAN,5452,431,1216,2,587,2016,WARD 9
116,7,MACEWAN,5452,431,1216,3,587,2016,WARD 9
116,8,MACEWAN,5452,431,1216,3,587,2016,WARD 9
116,9,MACEWAN,5452,431,1216,3,587,2016,WARD 9
116,10,MACEWAN,5452,431,1216,4,587,2016,WARD 9
116,11,MACEWAN,5452,431,1216,4,587,2016,WARD 9
116,12,MACEWAN,5452,431,1216,4,587,2016,WARD 9
117,1,THE HAMPTONS,4461,856,2530,1,617,2016,WARD 5
117,2,THE HAMPTONS,4461,856,2530,1,617,2016,WARD 5
117,3,THE HAMPTONS,4461,856,2530,1,617,2016,WARD 5
117,4,THE HAMPTONS,4461,856,2530,2,617,2016,WARD 5
117,5,THE HAMPTONS,4461,856,2530,2,617,2016,WARD 5
117,6,THE HAMPTONS,4461,856,2530,2,617,2016,WARD 5
117,7,THE HAMPTONS,4461,856,2530,3,617,2016,WARD 5
117,8,THE HAMPTONS,4461,856,2530,3,617,2016,WARD 5
117,9,THE HAMPTONS,4461,856,2530,3,617,2016,WARD 5
117,10,THE HAMPTONS,4461,856,2530,4,617,2016,WARD 5
117,11,THE HAMPTONS,4461,856,2530,4,617,2016,WARD 5
117,12,THE HAMPTONS,4461,856,2530,4,617,2016,WARD 5
118,1,KINISKI GARDENS,6370,719,1257,1,214,2016,WARD 12
118,2,KINISKI GARDENS,6370,719,1257,1,214,2016,WARD 12
118,3,KINISKI GARDENS,6370,719,1257,1,214,2016,WARD 12
118,4,KINISKI GARDENS,6370,719,1257,2,214,2016,WARD 12
118,5,KINISKI GARDENS,6370,719,1257,2,214,2016,WARD 12
118,6,KINISKI GARDENS,6370,719,1257,2,214,2016,WARD 12
118,7,KINISKI GARDENS,6370,719,1257,3,214,2016,WARD 12
118,8,KINISKI GARDENS,6370,719,1257,3,214,2016,WARD 12
118,9,KINISKI GARDENS,6370,719,1257,3,214,2016,WARD 12
118,10,KINISKI GARDENS,6370,719,1257,4,214,2016,WARD 12
118,11,KINISKI GARDENS,6370,719,1257,4,214,2016,WARD 12
118,12,KINISKI GARDENS,6370,719,1257,4,214,2016,WARD 12
119,1,MISTATIM INDUSTRIAL,4320,0,0,1,0,2016,WARD 2
119,2,MISTATIM INDUSTRIAL,4320,0,0,1,0,2016,WARD 2
119,3,MISTATIM INDUSTRIAL,4320,0,0,1,0,2016,WARD 2
119,4,MISTATIM INDUSTRIAL,4320,0,0,2,0,2016,WARD 2
119,5,MISTATIM INDUSTRIAL,4320,0,0,2,0,2016,WARD 2
119,6,MISTATIM INDUSTRIAL,4320,0,0,2,0,2016,WARD 2
119,7,MISTATIM INDUSTRIAL,4320,0,0,3,0,2016,WARD 2
119,8,MISTATIM INDUSTRIAL,4320,0,0,3,0,2016,WARD 2
119,9,MISTATIM INDUSTRIAL,4320,0,0,3,0,2016,WARD 2
119,10,MISTATIM INDUSTRIAL,4320,0,0,4,0,2016,WARD 2
119,11,MISTATIM INDUSTRIAL,4320,0,0,4,0,2016,WARD 2
119,12,MISTATIM INDUSTRIAL,4320,0,0,4,0,2016,WARD 2
120,1,KLARVATTEN,2440,456,1299,1,106,2016,WARD 3
120,2,KLARVATTEN,2440,456,1299,1,106,2016,WARD 3
120,3,KLARVATTEN,2440,456,1299,1,106,2016,WARD 3
120,4,KLARVATTEN,2440,456,1299,2,106,2016,WARD 3
120,5,KLARVATTEN,2440,456,1299,2,106,2016,WARD 3
120,6,KLARVATTEN,2440,456,1299,2,106,2016,WARD 3
120,7,KLARVATTEN,2440,456,1299,3,106,2016,WARD 3
120,8,KLARVATTEN,2440,456,1299,3,106,2016,WARD 3
120,9,KLARVATTEN,2440,456,1299,3,106,2016,WARD 3
120,10,KLARVATTEN,2440,456,1299,4,106,2016,WARD 3
120,11,KLARVATTEN,2440,456,1299,4,106,2016,WARD 3
120,12,KLARVATTEN,2440,456,1299,4,106,2016,WARD 3
121,1,PAISLEY,5469,68,115,1,6,2016,WARD 9
121,2,PAISLEY,5469,68,115,1,6,2016,WARD 9
121,3,PAISLEY,5469,68,115,1,6,2016,WARD 9
121,4,PAISLEY,5469,68,115,2,6,2016,WARD 9
121,5,PAISLEY,5469,68,115,2,6,2016,WARD 9
121,6,PAISLEY,5469,68,115,2,6,2016,WARD 9
121,7,PAISLEY,5469,68,115,3,6,2016,WARD 9
121,8,PAISLEY,5469,68,115,3,6,2016,WARD 9
121,9,PAISLEY,5469,68,115,3,6,2016,WARD 9
121,10,PAISLEY,5469,68,115,4,6,2016,WARD 9
121,11,PAISLEY,5469,68,115,4,6,2016,WARD 9
121,12,PAISLEY,5469,68,115,4,6,2016,WARD 9
122,1,WESTVIEW VILLAGE,4620,671,349,1,23,2016,WARD 1
122,2,WESTVIEW VILLAGE,4620,671,349,1,23,2016,WARD 1
122,3,WESTVIEW VILLAGE,4620,671,349,1,23,2016,WARD 1
122,4,WESTVIEW VILLAGE,4620,671,349,2,23,2016,WARD 1
122,5,WESTVIEW VILLAGE,4620,671,349,2,23,2016,WARD 1
122,6,WESTVIEW VILLAGE,4620,671,349,2,23,2016,WARD 1
122,7,WESTVIEW VILLAGE,4620,671,349,3,23,2016,WARD 1
122,8,WESTVIEW VILLAGE,4620,671,349,3,23,2016,WARD 1
122,9,WESTVIEW VILLAGE,4620,671,349,3,23,2016,WARD 1
122,10,WESTVIEW VILLAGE,4620,671,349,4,23,2016,WARD 1
122,11,WESTVIEW VILLAGE,4620,671,349,4,23,2016,WARD 1
122,12,WESTVIEW VILLAGE,4620,671,349,4,23,2016,WARD 1
123,1,CARLTON,3470,507,981,1,176,2016,WARD 2
123,2,CARLTON,3470,507,981,1,176,2016,WARD 2
123,3,CARLTON,3470,507,981,1,176,2016,WARD 2
123,4,CARLTON,3470,507,981,2,176,2016,WARD 2
123,5,CARLTON,3470,507,981,2,176,2016,WARD 2
123,6,CARLTON,3470,507,981,2,176,2016,WARD 2
123,7,CARLTON,3470,507,981,3,176,2016,WARD 2
123,8,CARLTON,3470,507,981,3,176,2016,WARD 2
123,9,CARLTON,3470,507,981,3,176,2016,WARD 2
123,10,CARLTON,3470,507,981,4,176,2016,WARD 2
123,11,CARLTON,3470,507,981,4,176,2016,WARD 2
123,12,CARLTON,3470,507,981,4,176,2016,WARD 2
124,1,GLENGARRY,2290,208,706,1,327,2016,WARD 7
124,2,GLENGARRY,2290,208,706,1,327,2016,WARD 7
124,3,GLENGARRY,2290,208,706,1,327,2016,WARD 7
124,4,GLENGARRY,2290,208,706,2,327,2016,WARD 7
124,5,GLENGARRY,2290,208,706,2,327,2016,WARD 7
124,6,GLENGARRY,2290,208,706,2,327,2016,WARD 7
124,7,GLENGARRY,2290,208,706,3,327,2016,WARD 7
124,8,GLENGARRY,2290,208,706,3,327,2016,WARD 7
124,9,GLENGARRY,2290,208,706,3,327,2016,WARD 7
124,10,GLENGARRY,2290,208,706,4,327,2016,WARD 7
124,11,GLENGARRY,2290,208,706,4,327,2016,WARD 7
124,12,GLENGARRY,2290,208,706,4,327,2016,WARD 7
125,1,RIDEAU PARK,5360,44,356,1,686,2016,WARD 10
125,2,RIDEAU PARK,5360,44,356,1,686,2016,WARD 10
125,3,RIDEAU PARK,5360,44,356,1,686,2016,WARD 10
125,4,RIDEAU PARK,5360,44,356,2,686,2016,WARD 10
125,5,RIDEAU PARK,5360,44,356,2,686,2016,WARD 10
125,6,RIDEAU PARK,5360,44,356,2,686,2016,WARD 10
125,7,RIDEAU PARK,5360,44,356,3,686,2016,WARD 10
125,8,RIDEAU PARK,5360,44,356,3,686,2016,WARD 10
125,9,RIDEAU PARK,5360,44,356,3,686,2016,WARD 10
125,10,RIDEAU PARK,5360,44,356,4,686,2016,WARD 10
125,11,RIDEAU PARK,5360,44,356,4,686,2016,WARD 10
125,12,RIDEAU PARK,5360,44,356,4,686,2016,WARD 10
126,1,BERGMAN,2090,25,455,1,84,2016,WARD 7
126,2,BERGMAN,2090,25,455,1,84,2016,WARD 7
126,3,BERGMAN,2090,25,455,1,84,2016,WARD 7
126,4,BERGMAN,2090,25,455,2,84,2016,WARD 7
126,5,BERGMAN,2090,25,455,2,84,2016,WARD 7
126,6,BERGMAN,2090,25,455,2,84,2016,WARD 7
126,7,BERGMAN,2090,25,455,3,84,2016,WARD 7
126,8,BERGMAN,2090,25,455,3,84,2016,WARD 7
126,9,BERGMAN,2090,25,455,3,84,2016,WARD 7
126,10,BERGMAN,2090,25,455,4,84,2016,WARD 7
126,11,BERGMAN,2090,25,455,4,84,2016,WARD 7
126,12,BERGMAN,2090,25,455,4,84,2016,WARD 7
127,1,CROMDALE,1070,130,296,1,675,2016,WARD 7
127,2,CROMDALE,1070,130,296,1,675,2016,WARD 7
127,3,CROMDALE,1070,130,296,1,675,2016,WARD 7
127,4,CROMDALE,1070,130,296,2,675,2016,WARD 7
127,5,CROMDALE,1070,130,296,2,675,2016,WARD 7
127,6,CROMDALE,1070,130,296,2,675,2016,WARD 7
127,7,CROMDALE,1070,130,296,3,675,2016,WARD 7
127,8,CROMDALE,1070,130,296,3,675,2016,WARD 7
127,9,CROMDALE,1070,130,296,3,675,2016,WARD 7
127,10,CROMDALE,1070,130,296,4,675,2016,WARD 7
127,11,CROMDALE,1070,130,296,4,675,2016,WARD 7
127,12,CROMDALE,1070,130,296,4,675,2016,WARD 7
128,1,BLACKMUD CREEK RAVINE,5050,0,0,1,0,2016,WARD 10
128,2,BLACKMUD CREEK RAVINE,5050,0,0,1,0,2016,WARD 10
128,3,BLACKMUD CREEK RAVINE,5050,0,0,1,0,2016,WARD 10
