,Month,Neighbourhood Name,Neighbourhood Number,No Longer In Use,Occupied,Quarter,Unoccupied,Year,﻿Ward
251,9,TWEDDLE PLACE,6760,3,1105,3,30,2015,WARD 11
251,10,TWEDDLE PLACE,6760,3,1105,4,30,2015,WARD 11
251,11,TWEDDLE PLACE,6760,3,1105,4,30,2015,WARD 11
251,12,TWEDDLE PLACE,6760,3,1105,4,30,2015,WARD 11
252,1,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,1,0,2015,WARD 9
252,2,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,1,0,2015,WARD 9
252,3,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,1,0,2015,WARD 9
252,4,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,2,0,2015,WARD 9
252,5,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,2,0,2015,WARD 9
252,6,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,2,0,2015,WARD 9
252,7,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,3,0,2015,WARD 9
252,8,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,3,0,2015,WARD 9
252,9,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,3,0,2015,WARD 9
252,10,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,4,0,2015,WARD 9
252,11,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,4,0,2015,WARD 9
252,12,WHITEMUD CREEK RAVINE TWIN BROOKS,5565,0,0,4,0,2015,WARD 9
253,1,HIGHLANDS,2330,32,1202,1,112,2015,WARD 7
253,2,HIGHLANDS,2330,32,1202,1,112,2015,WARD 7
253,3,HIGHLANDS,2330,32,1202,1,112,2015,WARD 7
253,4,HIGHLANDS,2330,32,1202,2,112,2015,WARD 7
253,5,HIGHLANDS,2330,32,1202,2,112,2015,WARD 7
253,6,HIGHLANDS,2330,32,1202,2,112,2015,WARD 7
253,7,HIGHLANDS,2330,32,1202,3,112,2015,WARD 7
253,8,HIGHLANDS,2330,32,1202,3,112,2015,WARD 7
253,9,HIGHLANDS,2330,32,1202,3,112,2015,WARD 7
253,10,HIGHLANDS,2330,32,1202,4,112,2015,WARD 7
253,11,HIGHLANDS,2330,32,1202,4,112,2015,WARD 7
253,12,HIGHLANDS,2330,32,1202,4,112,2015,WARD 7
254,1,ATHLONE,3010,3,1148,1,173,2015,WARD 2
254,2,ATHLONE,3010,3,1148,1,173,2015,WARD 2
254,3,ATHLONE,3010,3,1148,1,173,2015,WARD 2
254,4,ATHLONE,3010,3,1148,2,173,2015,WARD 2
254,5,ATHLONE,3010,3,1148,2,173,2015,WARD 2
254,6,ATHLONE,3010,3,1148,2,173,2015,WARD 2
254,7,ATHLONE,3010,3,1148,3,173,2015,WARD 2
254,8,ATHLONE,3010,3,1148,3,173,2015,WARD 2
254,9,ATHLONE,3010,3,1148,3,173,2015,WARD 2
254,10,ATHLONE,3010,3,1148,4,173,2015,WARD 2
254,11,ATHLONE,3010,3,1148,4,173,2015,WARD 2
254,12,ATHLONE,3010,3,1148,4,173,2015,WARD 2
255,1,CANOSSA,3080,1,1027,1,15,2015,WARD 3
255,2,CANOSSA,3080,1,1027,1,15,2015,WARD 3
255,3,CANOSSA,3080,1,1027,1,15,2015,WARD 3
255,4,CANOSSA,3080,1,1027,2,15,2015,WARD 3
255,5,CANOSSA,3080,1,1027,2,15,2015,WARD 3
255,6,CANOSSA,3080,1,1027,2,15,2015,WARD 3
255,7,CANOSSA,3080,1,1027,3,15,2015,WARD 3
255,8,CANOSSA,3080,1,1027,3,15,2015,WARD 3
255,9,CANOSSA,3080,1,1027,3,15,2015,WARD 3
255,10,CANOSSA,3080,1,1027,4,15,2015,WARD 3
255,11,CANOSSA,3080,1,1027,4,15,2015,WARD 3
255,12,CANOSSA,3080,1,1027,4,15,2015,WARD 3
256,1,KENNEDALE INDUSTRIAL,2380,0,0,1,0,2015,WARD 4
256,2,KENNEDALE INDUSTRIAL,2380,0,0,1,0,2015,WARD 4
256,3,KENNEDALE INDUSTRIAL,2380,0,0,1,0,2015,WARD 4
256,4,KENNEDALE INDUSTRIAL,2380,0,0,2,0,2015,WARD 4
256,5,KENNEDALE INDUSTRIAL,2380,0,0,2,0,2015,WARD 4
256,6,KENNEDALE INDUSTRIAL,2380,0,0,2,0,2015,WARD 4
256,7,KENNEDALE INDUSTRIAL,2380,0,0,3,0,2015,WARD 4
256,8,KENNEDALE INDUSTRIAL,2380,0,0,3,0,2015,WARD 4
256,9,KENNEDALE INDUSTRIAL,2380,0,0,3,0,2015,WARD 4
256,10,KENNEDALE INDUSTRIAL,2380,0,0,4,0,2015,WARD 4
256,11,KENNEDALE INDUSTRIAL,2380,0,0,4,0,2015,WARD 4
256,12,KENNEDALE INDUSTRIAL,2380,0,0,4,0,2015,WARD 4
257,1,GAGNON ESTATE INDUSTRIAL,4150,0,0,1,0,2015,WARD 2
257,2,GAGNON ESTATE INDUSTRIAL,4150,0,0,1,0,2015,WARD 2
257,3,GAGNON ESTATE INDUSTRIAL,4150,0,0,1,0,2015,WARD 2
257,4,GAGNON ESTATE INDUSTRIAL,4150,0,0,2,0,2015,WARD 2
257,5,GAGNON ESTATE INDUSTRIAL,4150,0,0,2,0,2015,WARD 2
257,6,GAGNON ESTATE INDUSTRIAL,4150,0,0,2,0,2015,WARD 2
257,7,GAGNON ESTATE INDUSTRIAL,4150,0,0,3,0,2015,WARD 2
257,8,GAGNON ESTATE INDUSTRIAL,4150,0,0,3,0,2015,WARD 2
257,9,GAGNON ESTATE INDUSTRIAL,4150,0,0,3,0,2015,WARD 2
257,10,GAGNON ESTATE INDUSTRIAL,4150,0,0,4,0,2015,WARD 2
257,11,GAGNON ESTATE INDUSTRIAL,4150,0,0,4,0,2015,WARD 2
257,12,GAGNON ESTATE INDUSTRIAL,4150,0,0,4,0,2015,WARD 2
258,1,MORIN INDUSTRIAL,4340,0,0,1,0,2015,WARD 1
258,2,MORIN INDUSTRIAL,4340,0,0,1,0,2015,WARD 1
258,3,MORIN INDUSTRIAL,4340,0,0,1,0,2015,WARD 1
258,4,MORIN INDUSTRIAL,4340,0,0,2,0,2015,WARD 1
258,5,MORIN INDUSTRIAL,4340,0,0,2,0,2015,WARD 1
258,6,MORIN INDUSTRIAL,4340,0,0,2,0,2015,WARD 1
258,7,MORIN INDUSTRIAL,4340,0,0,3,0,2015,WARD 1
258,8,MORIN INDUSTRIAL,4340,0,0,3,0,2015,WARD 1
258,9,MORIN INDUSTRIAL,4340,0,0,3,0,2015,WARD 1
258,10,MORIN INDUSTRIAL,4340,0,0,4,0,2015,WARD 1
258,11,MORIN INDUSTRIAL,4340,0,0,4,0,2015,WARD 1
258,12,MORIN INDUSTRIAL,4340,0,0,4,0,2015,WARD 1
259,1,ELMWOOD PARK,1130,1,555,1,78,2015,WARD 7
259,2,ELMWOOD PARK,1130,1,555,1,78,2015,WARD 7
259,3,ELMWOOD PARK,1130,1,555,1,78,2015,WARD 7
259,4,ELMWOOD PARK,1130,1,555,2,78,2015,WARD 7
259,5,ELMWOOD PARK,1130,1,555,2,78,2015,WARD 7
259,6,ELMWOOD PARK,1130,1,555,2,78,2015,WARD 7
259,7,ELMWOOD PARK,1130,1,555,3,78,2015,WARD 7
259,8,ELMWOOD PARK,1130,1,555,3,78,2015,WARD 7
259,9,ELMWOOD PARK,1130,1,555,3,78,2015,WARD 7
259,10,ELMWOOD PARK,1130,1,555,4,78,2015,WARD 7
259,11,ELMWOOD PARK,1130,1,555,4,78,2015,WARD 7
259,12,ELMWOOD PARK,1130,1,555,4,78,2015,WARD 7
260,1,DUGGAN,5160,9,1688,1,144,2015,WARD 10
260,2,DUGGAN,5160,9,1688,1,144,2015,WARD 10
260,3,DUGGAN,5160,9,1688,1,144,2015,WARD 10
260,4,DUGGAN,5160,9,1688,2,144,2015,WARD 10
260,5,DUGGAN,5160,9,1688,2,144,2015,WARD 10
260,6,DUGGAN,5160,9,1688,2,144,2015,WARD 10
260,7,DUGGAN,5160,9,1688,3,144,2015,WARD 10
260,8,DUGGAN,5160,9,1688,3,144,2015,WARD 10
260,9,DUGGAN,5160,9,1688,3,144,2015,WARD 10
260,10,DUGGAN,5160,9,1688,4,144,2015,WARD 10
260,11,DUGGAN,5160,9,1688,4,144,2015,WARD 10
260,12,DUGGAN,5160,9,1688,4,144,2015,WARD 10
261,1,TRUMPETER AREA,4471,0,424,1,61,2015,WARD 1
261,2,TRUMPETER AREA,4471,0,424,1,61,2015,WARD 1
261,3,TRUMPETER AREA,4471,0,424,1,61,2015,WARD 1
261,4,TRUMPETER AREA,4471,0,424,2,61,2015,WARD 1
261,5,TRUMPETER AREA,4471,0,424,2,61,2015,WARD 1
261,6,TRUMPETER AREA,4471,0,424,2,61,2015,WARD 1
261,7,TRUMPETER AREA,4471,0,424,3,61,2015,WARD 1
261,8,TRUMPETER AREA,4471,0,424,3,61,2015,WARD 1
261,9,TRUMPETER AREA,4471,0,424,3,61,2015,WARD 1
261,10,TRUMPETER AREA,4471,0,424,4,61,2015,WARD 1
261,11,TRUMPETER AREA,4471,0,424,4,61,2015,WARD 1
261,12,TRUMPETER AREA,4471,0,424,4,61,2015,WARD 1
262,1,CALLINGWOOD NORTH,4070,0,1109,1,62,2015,WARD 5
262,2,CALLINGWOOD NORTH,4070,0,1109,1,62,2015,WARD 5
262,3,CALLINGWOOD NORTH,4070,0,1109,1,62,2015,WARD 5
262,4,CALLINGWOOD NORTH,4070,0,1109,2,62,2015,WARD 5
262,5,CALLINGWOOD NORTH,4070,0,1109,2,62,2015,WARD 5
262,6,CALLINGWOOD NORTH,4070,0,1109,2,62,2015,WARD 5
262,7,CALLINGWOOD NORTH,4070,0,1109,3,62,2015,WARD 5
262,8,CALLINGWOOD NORTH,4070,0,1109,3,62,2015,WARD 5
262,9,CALLINGWOOD NORTH,4070,0,1109,3,62,2015,WARD 5
262,10,CALLINGWOOD NORTH,4070,0,1109,4,62,2015,WARD 5
262,11,CALLINGWOOD NORTH,4070,0,1109,4,62,2015,WARD 5
262,12,CALLINGWOOD NORTH,4070,0,1109,4,62,2015,WARD 5
263,1,NORWESTER INDUSTRIAL,4350,0,0,1,0,2015,WARD 1
263,2,NORWESTER INDUSTRIAL,4350,0,0,1,0,2015,WARD 1
263,3,NORWESTER INDUSTRIAL,4350,0,0,1,0,2015,WARD 1
263,4,NORWESTER INDUSTRIAL,4350,0,0,2,0,2015,WARD 1
263,5,NORWESTER INDUSTRIAL,4350,0,0,2,0,2015,WARD 1
263,6,NORWESTER INDUSTRIAL,4350,0,0,2,0,2015,WARD 1
263,7,NORWESTER INDUSTRIAL,4350,0,0,3,0,2015,WARD 1
263,8,NORWESTER INDUSTRIAL,4350,0,0,3,0,2015,WARD 1
263,9,NORWESTER INDUSTRIAL,4350,0,0,3,0,2015,WARD 1
263,10,NORWESTER INDUSTRIAL,4350,0,0,4,0,2015,WARD 1
